rubric,source,link,title
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/42fbc8fd-ca56-511a-8aca-7b66b1acc3a7?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776498632&cl4url=f09b365952f4917d1ed8b74a3dd4fa78&story=754ac998-4bf2-53eb-941f-15b04ceb37f2,La Gazzetta dello Sport: Калинская может встречаться с итальянцем Синнером
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/7890c953-28c3-57e1-b1cd-bb38ccab9eff?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776499331&cl4url=06385492c10f1706d61f3ccc3bb6a705&story=8236cde0-efa3-514c-bfc6-3a00cb43a5bd,
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/071c95e2-0b11-5130-a9f4-459b39e8b0f8?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776499854&cl4url=069132c802007e841797d89a213e408c&story=80e688ee-78e5-58d0-a2da-e1266b46cdc7,Эдерсон не сыграет в последних матчах «Манчестер Сити» из-за перелома глазницы
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/a2918cca-a40b-5e89-841d-c0652f036958?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776467078&cl4url=f038d2da3cf37c8c5a7f9b4055a3bb3d&story=4f2384d9-dc45-548c-b549-735cc40818d8,
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/792edea0-793f-5c19-917f-af604f3b0858?lang=ru&rubric=sport&fan=1&t=1715873725&tt=true&persistent_id=2776484192&cl4url=a20c89001e3a4ddd5a72e19b12baab22&story=056b7108-dc88-5ea4-9d1e-b125537d80ee,Французского баскетболиста Эртеля отстранили от Игр-2024 за игру в «Зените»
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/fcc636cc-bc48-5fbc-a160-876e3bf7fd00?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776456322&cl4url=f0c2239db285d650b5402d632a8ade9f&story=b79663a2-8043-588a-aedf-b4a43b0992b3,
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/9fa265d6-b3c4-5f9e-b64c-10b57d7b1ec1?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776463916&cl4url=34995ca66b061c6762a459d3ab8607b4&story=53a4d8c2-e7f9-5636-9bcd-720bd24d423b,Маккиннон отреагировал на отстранение Ничушкина
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/6d9ce127-cef6-5281-a172-baa0dd114924?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776490671&cl4url=67aff1a1392dd14590c6fd59baf45f4c&story=53b80142-0bc6-5fb3-88d4-a593be156744,
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/a6010b67-ed4f-52a1-9498-75ae4ca9f744?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776432437&cl4url=a76d0f896b24850837555ac8ed5243be&story=cc3ba214-6eb3-5549-9190-4368535332bc,"Кроос не считает, что «Боруссии» повезло в ЛЧ: «Взгляните на их соперников»"
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/492289b8-7888-50b5-8d79-5334a4f35b3e?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776478451&cl4url=fbe669f26654a5df0b133944cb0ff19f&story=13b9e2fe-a84a-5ed3-bb1c-73c1429f0cd2,
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/67e09a4a-3500-5f20-86fe-8c7986bd95bf?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776498036&cl4url=c4bec2a896a40d874c98d5e60dca8fab&story=12a5a2fa-d324-50e1-82d2-116c874715b3,"Певец Дмитриенко считает, что «подставил» Валиеву в истории с фото за руку"
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/acbeff91-683f-5f2c-a865-0331fe036822?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776450401&cl4url=692b410e555aed097e80059c7e4de41a&story=31b2ba62-b763-5d58-91b9-c0beea52fbd9,
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/210d86c4-5526-59c9-bafe-57de727dbda5?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776473307&cl4url=eaea373a56fbe1dfbd0ffd710a7ecddb&story=e3313860-e153-5a5a-89e1-74e7dcaac60e,УЕФА может не допустить «Манчестер Сити» до следующего розыгрыша Лиги чемпионов
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/199d33e7-c7af-5444-bb98-855f36ca2845?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776478548&cl4url=5389fc0fe1e3c862d83ac2c730e9d95e&story=a6385a98-89cb-5fac-bce3-37c3a23f47bf,
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/507fa25e-0701-5082-948b-09a01a79f9e0?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776466333&cl4url=a7bacaa4aab72cfff0525a09f6fbfd00&story=35805590-46d3-5320-aade-2910fdac7e69,«Ювентус» предложил Тьяго Мотте трёхлетний контракт — Фабрицио Романо
Спорт,other sorces,https://dzen.ruhttps://dzen.ru/news/story/da6bb41d-3bc4-5d3c-8f93-393012ecca5f?lang=ru&rubric=sport&fan=1&t=1715873725&persistent_id=2776501017&cl4url=8c4f37105df37ec5f35283bbe08b9a00&story=be57093e-14ed-56e6-9cf3-a647019f6984,
Главное,Газета.Ru,https://dzen.ru/news/story/92087ccd-86ca-5d46-93de-4121f740eb64?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776487701&cl4url=34496159fec7fea44abda6cecbf5b569&story=e2f26363-8cff-528b-9e79-cc1f79b01680,Mash: в Калининграде семилетняя девочка выпала из окна на пятом этаже
Происшествия,РБК,https://dzen.ru/news/story/6f55e329-f2f5-529c-9cea-6bc14aeb4ec6?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776494220&cl4url=9db3407661433942cf215cb307956a21&story=26313b2c-19c1-5541-87e9-3d05cce2b98a,МВД: в Москве задержали подозреваемых в похищении работника стройкомпании
Главное,other sorces,https://dzen.ruhttps://dzen.ru/news/story/791cba68-9e96-5ceb-8290-48837b1bde0b?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776487273&cl4url=5ec29dcdd00ed7ab385485f3faa16c11&story=561c4e0a-f4a8-5be9-b17a-969f1e278070,Челябинке отправили с Кубы тело чужого мужчины вместо отца
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/802cce3e-135a-5507-be6b-0e8f059b296e?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776495593&cl4url=b874ef77bbf8935e149a28db8b0267da&story=1f9b8943-ae6b-596e-a28e-ee7128a5113f,
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/5a2fe27d-f59a-566b-91aa-b4a4f0916ed4?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776478655&cl4url=030582ce0982e5dcb441cc689d38b447&story=858f8c83-af68-5a1d-81ca-5e8ea355d79c,"Суд дал 3,5 года условно Садовову за вымогательство в Telegram"
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/bb8889fd-f43c-5c4f-9ddc-486f994c9ed9?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776499518&cl4url=137f9648fafea584aaf12acfe1d3af19&story=95c20931-9b44-518f-b24d-bfa3aae2cef3,
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/7cead220-6927-59d0-85d3-5ca024188c93?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776487078&cl4url=ed3ab240b5479ded2550938b72250874&story=6cfe0d1a-9535-51fe-bb0e-c59518269f31,В Уфе незаконно осужденный подросток потребовал компенсацию
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/c86894e9-1f6b-52ca-9663-310f1a76a3d9?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776498057&cl4url=31278ef9c6fcadaa6182cd1195af5130&story=67722714-a2ac-5f1a-ae56-e8db1bec8ecf,
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/c4d9fc5c-d331-59f1-85b9-2e5febbabdc1?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776453885&cl4url=348c053a462e0164c17a327646a9a105&story=98408343-c01e-53c0-8c79-acd937a4c7ba,На улице Николоямская в Москве нашли тело мужчины с ножевым ранением шеи
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/09d0bc99-ae12-5bb0-8de4-07c99c630e95?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776498416&cl4url=543f5267d56952437ec4324c787aacad&story=8dccf8f3-0cc3-5edd-b11b-b73f897c5551,
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/1d568a3a-05f2-56ad-a1d8-2c4775f20bce?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776496779&cl4url=63260bfc498e2450723c4aab8f998174&story=7567fd49-d047-531c-b5f4-04994a486043,"Боец ММА Юсупов был ранен в кафе Махачкалы за то, что заступился за официанта"
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/b73763f4-16fd-5aea-aa68-810e57e37020?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776486386&cl4url=fc3108767fd1a2bb7bb0775e096f3fdc&story=23aa30b4-b369-59d9-8ff0-f6d5ed99deb2,
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/4f7621ae-04dc-575b-969f-6c1a13a82ca3?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776499716&cl4url=f6e264b3bd65c0e70a54605604c4b4c8&story=d5e9f0d9-b3cf-5102-99b1-8003f19ddbf4,Суд отправил под домашний арест еще одного хирурга клиники Хайдарова
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/8052c074-8c6c-5667-b4b4-1827d9d6f7bd?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776475034&cl4url=a19f2878d082ab9e04371399237ea56c&story=04164c1b-7e11-5406-9b8f-c7f0af0c4388,
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/a54f7a33-54f8-5bca-b487-8884b7995018?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776499576&cl4url=2d1aa362e23253aae707d6084aa9cc5e&story=f6e09a8b-ce4f-5a54-ae53-cf3e5d609a95,"Алжирца, пропавшего 26 лет назад, нашли в соседском загоне"
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/44e85dbc-2e84-5b09-98cf-54226b1e34a3?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776469842&cl4url=2533b7e090133572b9757e52c91fa28c&story=de3ef32c-f11d-5634-a60f-a47818562945,
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/f4be1b7f-2f92-5c10-a308-dd12679e5119?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776467237&cl4url=0580374d127ef044670885740f758028&story=6698eecb-7010-5e8a-b781-d5ea43dda42c,"В Ленобласти две недели ищут женщину, которая ушла на службу"
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/72b02de0-f794-5c4d-9420-7c7065cf2236?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776497658&cl4url=a2fca48bf54e7e190a6db685e3ab4b2e&story=74bcfa86-6349-5aa2-9acc-939d7bdc400b,
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/13ddf2c5-bfdc-53f0-a022-8ba41ed65986?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776446267&cl4url=e52adb4ae20363789c5312addf7b09d7&story=9d1441d0-7835-54fb-843d-cc22306ac7c7,Девочка-подросток родила в туалете торгового центра в Старом Осколе
Происшествия,other sorces,https://dzen.ruhttps://dzen.ru/news/story/dbfa6a11-b55c-5341-9e0b-04b9551d2e97?lang=ru&rubric=incident&fan=1&t=1715873725&tt=true&persistent_id=2776502512&cl4url=6480e83abdb9607d61ae8318f1d5bcc8&story=ee608dbf-ff68-5ff0-b297-2de00f0d050d,
Главное,Газета.Ru,https://dzen.ru/news/story/41948dc6-bce1-554b-8fe5-68738374d9bc?lang=ru&rubric=culture&fan=1&t=1715873725&tt=true&persistent_id=2776478621&cl4url=f41b4517a4f738390089c9f8b70300bd&story=dd938415-5985-52cc-9d16-20e127c142ad,Певец SHAMAN предстал в образе героя-любовника в клипе «Любимая женщина»
Культура,Канобу,https://dzen.ru/news/story/984cba99-3c04-5925-91f0-e14eccd5193e?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776476523&cl4url=330744f23de7bd39fbd1e3659e205d6d&story=98e7f74b-fdf1-5ee8-8a40-c55a7f7e8bfa,Звезда «Жизни матрёшки» Наташа Лионн сыграет в «Фантастической четвёрке»
Главное,other sorces,https://dzen.ruhttps://dzen.ru/news/story/635970ad-d44f-5f5f-b57c-16ec9a74141a?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776443574&cl4url=8e17e0be2e9bb579595d97506b7bad66&story=6528f570-0054-5ea7-b46d-82d8a1a043e1,Вышел трейлер второго сезона сериала «Дом Дракона»
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/f5f00d76-febf-590c-8584-feb57b85ed31?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776483808&cl4url=371f64796774e2a5c5695c71e3dbc4e0&story=8c81c793-5c31-54f5-ad57-29920dc1ebda,
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/f9dd5559-e884-56a4-be82-ab6e304118e1?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776436536&cl4url=d1cd928bf7f7909bb9e0f5f9764b3394&story=f20b7296-6f2c-5752-b392-3b19d1bb8a89,"Певец Владимир Пресняков выразил надежду, что у его сына в США все хорошо"
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/0e21f6ea-95c4-5ff2-81a8-7b5405eea40c?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776496957&cl4url=ada6f7e0b8628c240f5dd22aeec14079&story=8368bb33-71ca-57c3-a1a4-30603bf4419e,
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/5e66f332-981e-531a-afb2-df5a3062a411?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776416192&cl4url=57a7d36b011727baca41dc69d5f894af&story=cc5b7e31-38d4-5bc6-afaf-3c4dd6f0d4f2,Александр Домогаров сразу после увольнения из Театра Моссовета отправится в Читу
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/2697a235-2ea5-523f-9b1d-104d5dbcb18a?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776491617&cl4url=25723bdc95597b9ae1543f5f1622d12c&story=f3689661-1acc-5dc1-826e-714ac4590e60,
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/20d164d0-6a09-5040-af7d-dd92e22eb2a5?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776294807&cl4url=af7c65ee9d848575b457b55be9adb823&story=57e311b1-5035-5583-a53c-1d467cbe14cf,В сети появились первые кадры с Лиамом Хемсвортом в роли Ведьмака
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/03a3f899-bbf7-5e05-96fd-153504379bcd?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776362385&cl4url=a2974cca9d1c3c2b57dd7434da225964&story=298620c9-88b6-5107-ad06-4455a517fb5f,
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/ec8a9c2a-6edb-51d0-a176-fa0865e7fae4?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776491609&cl4url=c5ca01c290af988df79515cf4283e388&story=9ecff2bb-fb99-5d2a-8b07-6788dc642efd,77-й Каннский фестиваль 2024 начался на Лазурном берегу во Франции
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/ad7e81c8-b20b-54e9-9c20-f3c7cf14f87d?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776485422&cl4url=d34d0a48cba410ebc8eee1d86f469068&story=e97a3ab9-3082-5b0a-8ac2-1207243b9449,
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/6c66888d-4ef8-5663-b4f4-6da603b77099?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776477559&cl4url=711a5e7dc90bce12849d5a2e514420a8&story=044e8be6-4488-5d59-aa1d-ff6ca2a5991c,Театры Астрахани выступят на литфестивале
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/a33d2ef4-5d65-55d3-acc0-7e7a4af217ec?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776471590&cl4url=6af7115bd11f01333b5e30f43e34c9ee&story=488c9a5c-9e35-5c17-96bb-6b2de3b1036a,
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/2812d8c6-70f9-5b28-80da-a7a33b42679d?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776390446&cl4url=6d904eb425d272029372a7b31e58d731&story=09a77a81-8d86-52c3-8b4a-f487df2427d5,Угадайте легенду советского кино по роли: проходят только 10%
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/38074a63-e153-52c7-ae84-83d2200d16d6?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776357581&cl4url=174dafd806fc6ee910a1feffde123c54&story=6380b1af-b63b-5557-ab5f-f15545d8937f,
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/fe493d0d-ac33-5e2b-9d3a-2f1f72483707?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776442940&cl4url=2f50a951bfbb95958343e52dd2f3a339&story=8b38ec22-8dac-5a59-9a3e-ef6883130cb9,Состоялась премьера сериала «Универ. 13 лет спустя»
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/26bad67e-6197-5775-a0f9-e69c565cb79d?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776475941&cl4url=4a5f17f0f11ba458295e26b461f696ad&story=48bbebc9-eeb5-500a-8ced-5e9ef925c365,
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/279c0446-8b8c-5db0-86b7-a6cc673a4adf?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776445618&cl4url=7408da2a94649db8f52b9c077cfd26ef&story=1c4a225c-4a16-5717-a24c-666a9520b4ba,Актеры Аня Тейлор-Джой и Крис Хемсворт выпили из кулера на дорожке в Каннах
Культура,other sorces,https://dzen.ruhttps://dzen.ru/news/story/0896e0a8-4db6-58da-8736-892c95ff1803?lang=ru&rubric=culture&fan=1&t=1715873725&persistent_id=2776470546&cl4url=14bef1e1bf98a7d5b83736c70d74c330&story=d00aac41-3d21-5c3c-9f3e-1d2189533c82,
Главное,Газета.Ru,https://dzen.ru/news/story/da9ac591-056f-5bcb-857d-3448715cc9d0?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776369146&cl4url=524b1e9a11f06c04d4475c6b8a347a35&story=06e06071-a458-5b79-8bdc-2727ca5285e9,Hi-Tech Mail.Ru: стоимость iPhone 15 в России опустилась до 66 тысяч рублей
Технологии,Игромания.ру,https://dzen.ru/news/story/0d0860d4-8cbe-5bab-b4ee-cb6ef01b3e96?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776488401&cl4url=a8504f005274ac690201028499c708dd&story=70118ce6-6263-5e7b-9926-4e599fbdcd42,Assassins Creed Shadows не будет требовать постоянного подключения к сети
Главное,other sorces,https://dzen.ruhttps://dzen.ru/news/story/485bf459-59c7-5dcb-b2bb-e102421093c7?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776451266&cl4url=321caa9c69899fe2e16b3a050586d6ea&story=1e67b0ba-36b0-59b1-aa9d-8e1e57acf4f7,Эксперты назвали полезные для памяти продукты
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/1ad5fce1-b357-52de-ae71-939a7bb03612?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776490038&cl4url=e5a9698c98607cb35c4df50b96a98dce&story=f7bc5b26-b624-5822-9d0d-204b5bc36e33,
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/2ed0a1be-05a7-5d47-8da9-6f505e76d5fa?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776489905&cl4url=9a81201ac487ecdcfa5ab344eb925dca&story=6e680084-5b3d-5da0-afb1-fd191a2e2c16,В Google появился поиск без надстроек
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/a4800c3a-774e-5be1-b2b9-4f544b59f4fe?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776474427&cl4url=60f618b2e492afb34a32a5574ea02660&story=3fbc7a82-0b1e-5f8b-975e-d9334dd2e763,
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/63d99c15-2bbf-518f-ad39-04d1e6c52c96?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776425046&cl4url=a687e9ad328d2f21e36ac2cfd6d635db&story=7cef405b-5685-594a-aeee-bd90c8beaa0c,JerryRigEverything без усилий сломал новый iPad Pro 2024
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/d5571935-051d-590e-954b-a0ba36642b55?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776470663&cl4url=cf2c58e875a461ff9f4c0b07d50841cd&story=de4f1b77-0815-51ab-b5f4-443f39dab4b4,
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/4be11155-47b0-5e10-a153-7dcd356afd7b?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776495367&cl4url=828b037997dcbb8529443b5f5672b7e8&story=9e490a36-cd31-5def-b16c-db29a2a338f9,В iOS 18 появится возможность управления смартфоном взглядом
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/53f0daa6-eb36-5e61-bb33-f418898732f4?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776471231&cl4url=917525c3407489d5f6d3497387e34a4c&story=590302bb-eacd-5a62-9e50-781aa8733202,
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/8522afc6-91f6-5a1e-a2ff-0c56b0c1873a?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776502357&cl4url=6fb030a57a60fc0a632668216878e168&story=1a206d3f-b6aa-5b72-9051-7f90d7e2b44f,Ролевой экшен Ghost of Tsushima получил трейлер в честь релиза на PC
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/ddaa6566-729e-52b2-89e4-ac354eff31cf?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776499982&cl4url=3ababdc60dcd1d80df54781fbe650d3e&story=e828ee46-ff85-58bf-b516-43381d3e3c1c,
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/947c69d8-34e2-5497-8218-968c778aae2d?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776499843&cl4url=91c2515442f8c83f21ff215e9d15a3f7&story=4eed2c76-f5aa-59dc-bd21-d656ebaf621e,МТС запустит цифрового ассистента для борьбы с телефонными мошенниками
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/616b1ca5-6de1-5273-8b61-ab68758384ea?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776484175&cl4url=6cfcb6ab638856ae78a3a4018160df97&story=e89a0bfa-6cb7-5207-94a3-31f4033621c7,
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/167bb3b4-5fc5-5eaa-b967-ad0c8f5f2773?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776480941&cl4url=8b5be5614fd8f265169738d63fd118f8&story=d10b8d8e-d26c-54b1-9aed-698d9a4c05b6,Google представила Android 14 TV
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/afc61772-7099-585c-9154-82eb96b2f2b7?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776453057&cl4url=a197772df0ddaf8649b79f82adb384b6&story=ee912df5-b571-5e5c-ae47-f35466949289,
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/ebd8952c-382a-5ce0-85ee-96f09adaa6bd?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776427344&cl4url=7f56943a0c7456087cef5b158c2a9241&story=18aac06b-e7e7-56fe-bd14-ccfefa85e83f,Пользователи iPhone после обновления нашли удаленные много лет назад фотографии
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/5495d49f-b9fa-50a9-83e3-16f4d3bd5c18?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776476116&cl4url=adb6c37cad5223c0aee151cd75512c68&story=75080bdb-7f49-58ab-840f-0b07931cd681,
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/011dfccc-b924-58c5-b1b0-90cea7be2ec9?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776416996&cl4url=3c3cda7233bfa6f6610039788bcaeb73&story=ce6ab5f4-4747-5c78-a974-06a2725ec19f,В Курске ученые обсудили загадочный эффект плацебо и шокирующую гипотезу
Технологии,other sorces,https://dzen.ruhttps://dzen.ru/news/story/98c0a7c0-59bc-5b7b-97b4-cce0c1daaa0f?lang=ru&rubric=computers&fan=1&t=1715873725&persistent_id=2776244385&cl4url=63c404080d205927271fdda0106f9239&story=7441fda1-4534-58c8-a98c-fc73342daf20,
Главное,Время России (news),https://dzen.ru/news/story/e4a65811-c52f-53ed-86fd-84803ea8bdbc?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776490586&cl4url=f82469b3fd998ff0725475947c9170b8&story=835a2c50-b8a0-5ed2-b09a-035a9acd239f,SD: Геомагнитная буря может стать катализатором новой волны ураганов по миру
Наука,Planet Today,https://dzen.ru/news/story/407eff3b-9b77-5bbf-b698-6ed0b35aaf5f?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776482643&cl4url=e9c0a018f153c35f89f6d6bc593952ae&story=44a9197e-54ac-58d5-88ac-8c64eb9cba74,ELife: избыток растительных масел увеличивает риск смерти и заболеваний
Главное,other sorces,https://dzen.ruhttps://dzen.ru/news/story/e4a14c9a-f4d8-58b4-9c18-62cb4c3a792b?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776488392&cl4url=6e54c63e01beb34a4102b4c199c25cc5&story=3462e34c-85ba-57ba-a7d6-090982ae98a4,JAS: обнаружена медвежья кость с резьбой неандертальцев возрастом 130 тыс. лет
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/4f6b0201-5f2d-5c1d-9e5d-ab246db0f057?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776457528&cl4url=0c7decaada5172a89ad8765d42fb8827&story=075ab03f-a0cf-5dd9-aff3-3488d4a5490d,
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/769861b1-c2e2-5828-ae57-705624a23ed4?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776483718&cl4url=d054efdd7df0d30e257988672360997c&story=ccdfde59-3c23-5278-943f-1ed40f381c43,Киль самолета МС-21 российского производства успешно прошел испытания
Наука,other sorces,https://dzen.ruhttps://dzen.ru/news/story/ebc82dff-bc0b-5632-80e6-ca87cb5ebdec?lang=ru&rubric=science&fan=1&t=1715873725&persistent_id=2776356227&cl4url=8ab9fc1ee8d0d216513b24ef79f02d3f&story=6b34eb40-41f1-5197-8646-01a7a3a702b8,
